SE_ID,SC_GRAD_VLUE,NGST_QY
24605,샐러드탕수육,95
24606,오레오츄러스,88
24607,날치알깍두기볶음밥,166
24608,달걀파국,0
24609,샐러드탕수육,114
24610,오레오츄러스,88
24611,날치알깍두기볶음밥,277
24612,달걀파국,0
24613,샐러드탕수육,95
24614,오레오츄러스,88
24615,날치알깍두기볶음밥,138
24616,샐러드탕수육,95
24617,오레오츄러스,88
24618,날치알깍두기볶음밥,277
24619,샐러드탕수육,133
24620,오레오츄러스,88
24621,날치알깍두기볶음밥,221
24622,샐러드탕수육,95
24623,오레오츄러스,88
24624,날치알깍두기볶음밥,249
24625,달걀파국,226
24626,샐러드탕수육,152
24627,오레오츄러스,88
24628,날치알깍두기볶음밥,166
24629,달걀파국,0
24630,샐러드탕수육,114
24631,오레오츄러스,88
24632,날치알깍두기볶음밥,277
24633,샐러드탕수육,95
24634,오레오츄러스,88
24635,날치알깍두기볶음밥,277
24636,달걀파국,181
24637,샐러드탕수육,152
24638,오레오츄러스,88
24639,날치알깍두기볶음밥,277
24640,달걀파국,0
24641,샐러드탕수육,95
24642,오레오츄러스,88
24643,날치알깍두기볶음밥,277
24644,달걀파국,136
24645,샐러드탕수육,95
24646,오레오츄러스,88
24647,날치알깍두기볶음밥,277
24648,달걀파국,90
24649,샐러드탕수육,152
24650,오레오츄러스,88
24651,날치알깍두기볶음밥,249
24652,달걀파국,181
24653,샐러드탕수육,95
24654,오레오츄러스,88
24655,날치알깍두기볶음밥,221
24656,달걀파국,90
24657,샐러드탕수육,76
24658,오레오츄러스,88
24659,날치알깍두기볶음밥,277
24660,달걀파국,136
24661,샐러드탕수육,114
24662,오레오츄러스,88
24663,날치알깍두기볶음밥,277
24664,달걀파국,136
24665,샐러드탕수육,133
24666,오레오츄러스,88
24667,날치알깍두기볶음밥,277
24668,달걀파국,226
24669,샐러드탕수육,114
24670,백김치,66
24671,오레오츄러스,88
24672,날치알깍두기볶음밥,277
24673,달걀파국,136
24674,샐러드탕수육,114
24675,오레오츄러스,88
24676,날치알깍두기볶음밥,277
24677,달걀파국,136
24678,샐러드탕수육,76
24679,오레오츄러스,88
24680,날치알깍두기볶음밥,277
24681,달걀파국,136
24682,샐러드탕수육,114
24683,오레오츄러스,88
24684,날치알깍두기볶음밥,221
24685,샐러드탕수육,57
24686,오레오츄러스,88
24687,날치알깍두기볶음밥,277
24688,달걀파국,181
24689,샐러드탕수육,95
24690,오레오츄러스,88
24691,날치알깍두기볶음밥,221
24692,달걀파국,90
24693,샐러드탕수육,76
24694,오레오츄러스,88
24695,날치알깍두기볶음밥,221
24696,달걀파국,90
24697,샐러드탕수육,133
24698,오레오츄러스,88
24699,날치알깍두기볶음밥,277
24700,달걀파국,136
24701,샐러드탕수육,95
24702,백김치,53
24703,오레오츄러스,88
24704,날치알깍두기볶음밥,277
24705,달걀파국,136
24706,샐러드탕수육,114
24707,오레오츄러스,88
24708,날치알깍두기볶음밥,277
24709,달걀파국,181
24710,샐러드탕수육,152
24711,오레오츄러스,88
24712,날치알깍두기볶음밥,277
24713,달걀파국,136
24714,샐러드탕수육,76
24715,백김치,26
24716,오레오츄러스,88
24717,날치알깍두기볶음밥,277
24718,달걀파국,136
24719,샐러드탕수육,114
24720,오레오츄러스,88
24721,날치알깍두기볶음밥,277
24722,달걀파국,226
24723,샐러드탕수육,152
24724,오레오츄러스,88
24725,날치알깍두기볶음밥,332
24726,샐러드탕수육,305
24727,오레오츄러스,176
24728,날치알깍두기볶음밥,277
24729,샐러드탕수육,76
24730,오레오츄러스,176
24731,날치알깍두기볶음밥,277
24732,샐러드탕수육,305
24733,오레오츄러스,176
24734,날치알깍두기볶음밥,332
24735,달걀파국,45
24736,샐러드탕수육,171
24737,오레오츄러스,176
24738,날치알깍두기볶음밥,277
24739,샐러드탕수육,114
24740,오레오츄러스,176
24741,날치알깍두기볶음밥,332
24742,샐러드탕수육,171
24743,오레오츄러스,176
24744,날치알깍두기볶음밥,277
24745,달걀파국,136
24746,샐러드탕수육,133
24747,오레오츄러스,88
24748,날치알깍두기볶음밥,277
24749,달걀파국,136
24750,샐러드탕수육,133
24751,오레오츄러스,88
24752,날치알깍두기볶음밥,277
24753,달걀파국,136
24754,샐러드탕수육,95
24755,오레오츄러스,88
24756,날치알깍두기볶음밥,277
24757,달걀파국,136
24758,샐러드탕수육,114
24759,오레오츄러스,88
24760,날치알깍두기볶음밥,166
24761,달걀파국,90
24762,샐러드탕수육,38
24763,오레오츄러스,88
24764,날치알깍두기볶음밥,277
24765,달걀파국,204
24766,샐러드탕수육,229
24767,오레오츄러스,88
24768,날치알깍두기볶음밥,277
24769,달걀파국,181
24770,샐러드탕수육,191
24771,오레오츄러스,88
24772,날치알깍두기볶음밥,277
24773,달걀파국,181
24774,샐러드탕수육,133
24775,오레오츄러스,88
24776,날치알깍두기볶음밥,194
24777,달걀파국,181
24778,샐러드탕수육,133
24779,오레오츄러스,88
24780,날치알깍두기볶음밥,249
24781,달걀파국,204
24782,샐러드탕수육,191
24783,오레오츄러스,88
24784,날치알깍두기볶음밥,55
24785,달걀파국,181
24786,샐러드탕수육,76
24787,오레오츄러스,88
24788,날치알깍두기볶음밥,277
24789,달걀파국,136
24790,샐러드탕수육,76
24791,오레오츄러스,88
24792,날치알깍두기볶음밥,249
24793,달걀파국,90
24794,샐러드탕수육,57
24795,오레오츄러스,88
24796,날치알깍두기볶음밥,277
24797,달걀파국,0
24798,샐러드탕수육,76
24799,오레오츄러스,88
24800,날치알깍두기볶음밥,221
24801,달걀파국,90
24802,샐러드탕수육,76
24803,오레오츄러스,88
24804,달걀파국,136
24805,샐러드탕수육,152
24806,오레오츄러스,88
24807,날치알깍두기볶음밥,166
24808,달걀파국,90
24809,샐러드탕수육,114
24810,오레오츄러스,88
24811,날치알깍두기볶음밥,55
24812,달걀파국,0
24813,샐러드탕수육,114
24814,백김치,13
24815,오레오츄러스,88
24816,날치알깍두기볶음밥,221
24817,달걀파국,0
24818,샐러드탕수육,57
24819,오레오츄러스,88
24820,날치알깍두기볶음밥,221
24821,달걀파국,181
24822,샐러드탕수육,76
24823,오레오츄러스,88
24824,날치알깍두기볶음밥,277
24825,달걀파국,181
24826,샐러드탕수육,133
24827,오레오츄러스,88
24828,날치알깍두기볶음밥,55
24829,달걀파국,181
24830,샐러드탕수육,152
24831,오레오츄러스,88
24832,날치알깍두기볶음밥,277
24833,달걀파국,136
24834,샐러드탕수육,191
24835,오레오츄러스,88
24836,날치알깍두기볶음밥,221
24837,달걀파국,181
24838,샐러드탕수육,95
24839,오레오츄러스,88
24840,날치알깍두기볶음밥,277
24841,달걀파국,90
24842,샐러드탕수육,152
24843,오레오츄러스,88
24844,날치알깍두기볶음밥,55
24845,달걀파국,181
24846,샐러드탕수육,57
24847,오레오츄러스,88
24848,현미밥,177
24849,맑은콩나물국,0
24850,뼈없는안동찜닭,181
24851,꽈배기롱파이,70
24852,현미밥,111
24853,맑은콩나물국,0
24854,뼈없는안동찜닭,108
24855,꽈배기롱파이,70
24856,현미밥,88
24857,맑은콩나물국,0
24858,뼈없는안동찜닭,0
24859,시금치고추장무침,19
24860,배추겉절이,26
24861,꽈배기롱파이,70
24862,현미밥,177
24863,뼈없는안동찜닭,181
24864,시금치고추장무침,99
24865,꽈배기롱파이,70
24866,현미밥,222
24867,맑은콩나물국,185
24868,뼈없는안동찜닭,36
24869,시금치고추장무침,19
24870,꽈배기롱파이,70
24871,현미밥,222
24872,맑은콩나물국,232
24873,뼈없는안동찜닭,72
24874,시금치고추장무침,59
24875,꽈배기롱파이,70
24876,현미밥,177
24877,맑은콩나물국,232
24878,뼈없는안동찜닭,181
24879,시금치고추장무침,0
24880,꽈배기롱파이,70
24881,현미밥,177
24882,뼈없는안동찜닭,181
24883,시금치고추장무침,0
24884,꽈배기롱파이,70
24885,현미밥,133
24886,맑은콩나물국,46
24887,뼈없는안동찜닭,145
24888,시금치고추장무침,39
24889,꽈배기롱파이,70
24890,현미밥,177
24891,맑은콩나물국,0
24892,뼈없는안동찜닭,108
24893,시금치고추장무침,39
24894,꽈배기롱파이,70
24895,현미밥,222
24896,맑은콩나물국,232
24897,뼈없는안동찜닭,36
24898,시금치고추장무침,19
24899,배추겉절이,43
24900,꽈배기롱파이,70
24901,현미밥,133
24902,맑은콩나물국,46
24903,뼈없는안동찜닭,72
24904,시금치고추장무침,19
24905,꽈배기롱파이,70
24906,현미밥,133
24907,맑은콩나물국,0
24908,뼈없는안동찜닭,181
24909,배추겉절이,43
24910,꽈배기롱파이,70
24911,현미밥,177
24912,맑은콩나물국,46
24913,뼈없는안동찜닭,181
24914,꽈배기롱파이,70
24915,현미밥,177
24916,맑은콩나물국,0
24917,뼈없는안동찜닭,36
24918,시금치고추장무침,79
24919,꽈배기롱파이,70
24920,현미밥,44
24921,맑은콩나물국,0
24922,뼈없는안동찜닭,181
24923,시금치고추장무침,39
24924,꽈배기롱파이,70
24925,현미밥,177
24926,맑은콩나물국,0
24927,뼈없는안동찜닭,145
24928,시금치고추장무침,59
24929,꽈배기롱파이,70
24930,현미밥,133
24931,맑은콩나물국,232
24932,뼈없는안동찜닭,181
24933,시금치고추장무침,0
24934,꽈배기롱파이,70
24935,현미밥,177
24936,맑은콩나물국,232
24937,뼈없는안동찜닭,181
24938,시금치고추장무침,0
24939,꽈배기롱파이,70
24940,현미밥,88
24941,맑은콩나물국,185
24942,뼈없는안동찜닭,181
24943,꽈배기롱파이,70
24944,현미밥,222
24945,맑은콩나물국,232
24946,뼈없는안동찜닭,181
24947,시금치고추장무침,59
24948,배추겉절이,35
24949,꽈배기롱파이,70
24950,현미밥,133
24951,뼈없는안동찜닭,181
24952,시금치고추장무침,99
24953,꽈배기롱파이,70
24954,현미밥,222
24955,맑은콩나물국,185
24956,뼈없는안동찜닭,181
24957,배추겉절이,8
24958,꽈배기롱파이,70
24959,현미밥,133
24960,맑은콩나물국,0
24961,뼈없는안동찜닭,145
24962,시금치고추장무침,59
24963,꽈배기롱파이,0
24964,현미밥,222
24965,맑은콩나물국,46
24966,뼈없는안동찜닭,181
24967,시금치고추장무침,39
24968,배추겉절이,43
24969,꽈배기롱파이,70
24970,현미밥,222
24971,맑은콩나물국,185
24972,뼈없는안동찜닭,108
24973,시금치고추장무침,19
24974,배추겉절이,35
24975,꽈배기롱파이,70
24976,현미밥,222
24977,맑은콩나물국,139
24978,뼈없는안동찜닭,181
24979,시금치고추장무침,39
24980,배추겉절이,8
24981,꽈배기롱파이,70
24982,현미밥,155
24983,맑은콩나물국,0
24984,뼈없는안동찜닭,72
24985,시금치고추장무침,19
24986,배추겉절이,43
24987,꽈배기롱파이,70
24988,현미밥,22
24989,맑은콩나물국,185
24990,뼈없는안동찜닭,181
24991,시금치고추장무침,19
24992,배추겉절이,17
24993,꽈배기롱파이,70
24994,현미밥,222
24995,맑은콩나물국,139
24996,뼈없는안동찜닭,145
24997,시금치고추장무침,79
24998,꽈배기롱파이,70
24999,현미밥,177
25000,맑은콩나물국,46
25001,뼈없는안동찜닭,108
25002,시금치고추장무침,59
25003,배추겉절이,43
25004,꽈배기롱파이,70
25005,현미밥,155
25006,맑은콩나물국,0
25007,뼈없는안동찜닭,72
25008,시금치고추장무침,19
25009,배추겉절이,0
25010,꽈배기롱파이,70
25011,현미밥,177
25012,맑은콩나물국,232
25013,뼈없는안동찜닭,181
25014,시금치고추장무침,39
25015,꽈배기롱파이,70
25016,현미밥,177
25017,맑은콩나물국,185
25018,뼈없는안동찜닭,181
25019,시금치고추장무침,99
25020,꽈배기롱파이,70
25021,현미밥,177
25022,맑은콩나물국,232
25023,뼈없는안동찜닭,181
25024,시금치고추장무침,79
25025,배추겉절이,43
25026,꽈배기롱파이,70
25027,현미밥,177
25028,맑은콩나물국,92
25029,뼈없는안동찜닭,145
25030,시금치고추장무침,79
25031,배추겉절이,26
25032,꽈배기롱파이,70
25033,현미밥,133
25034,뼈없는안동찜닭,181
25035,배추겉절이,26
25036,꽈배기롱파이,70
25037,현미밥,222
25038,맑은콩나물국,139
25039,뼈없는안동찜닭,145
25040,시금치고추장무침,0
25041,꽈배기롱파이,28
25042,현미밥,222
25043,맑은콩나물국,232
25044,뼈없는안동찜닭,181
25045,시금치고추장무침,99
25046,배추겉절이,43
25047,꽈배기롱파이,70
25048,현미밥,222
25049,맑은콩나물국,139
25050,뼈없는안동찜닭,181
25051,꽈배기롱파이,70
25052,현미밥,177
25053,맑은콩나물국,232
25054,뼈없는안동찜닭,181
25055,시금치고추장무침,99
25056,배추겉절이,43
25057,꽈배기롱파이,28
25058,현미밥,177
25059,맑은콩나물국,46
25060,뼈없는안동찜닭,181
25061,꽈배기롱파이,70
25062,현미밥,222
25063,맑은콩나물국,232
25064,뼈없는안동찜닭,108
25065,시금치고추장무침,59
25066,배추겉절이,26
25067,꽈배기롱파이,70
25068,현미밥,88
25069,맑은콩나물국,139
25070,뼈없는안동찜닭,181
25071,시금치고추장무침,99
25072,꽈배기롱파이,70
25073,현미밥,222
25074,뼈없는안동찜닭,145
25075,배추겉절이,43
25076,꽈배기롱파이,70
25077,현미밥,22
25078,맑은콩나물국,139
25079,뼈없는안동찜닭,181
25080,시금치고추장무침,19
25081,꽈배기롱파이,70
25082,현미밥,177
25083,맑은콩나물국,185
25084,뼈없는안동찜닭,108
25085,시금치고추장무침,39
25086,꽈배기롱파이,70
25087,현미밥,88
25088,뼈없는안동찜닭,0
25089,꽈배기롱파이,70
25090,현미밥,177
25091,뼈없는안동찜닭,181
25092,시금치고추장무침,99
25093,꽈배기롱파이,70
25094,현미밥,222
25095,맑은콩나물국,185
25096,뼈없는안동찜닭,108
25097,시금치고추장무침,0
25098,배추겉절이,35
25099,꽈배기롱파이,70
25100,현미밥,44
25101,맑은콩나물국,92
25102,뼈없는안동찜닭,145
25103,꽈배기롱파이,70
25104,현미밥,222
25105,맑은콩나물국,0
25106,뼈없는안동찜닭,72
25107,시금치고추장무침,0
25108,꽈배기롱파이,70
25109,현미밥,0
25110,맑은콩나물국,0
25111,뼈없는안동찜닭,181
25112,꽈배기롱파이,70
25113,현미밥,222
25114,맑은콩나물국,232
25115,뼈없는안동찜닭,181
25116,시금치고추장무침,99
25117,배추겉절이,43
25118,꽈배기롱파이,70
25119,현미밥,133
25120,맑은콩나물국,185
25121,뼈없는안동찜닭,145
25122,시금치고추장무침,99
25123,꽈배기롱파이,70
25124,현미밥,133
25125,맑은콩나물국,232
25126,뼈없는안동찜닭,145
25127,시금치고추장무침,79
25128,배추겉절이,43
25129,꽈배기롱파이,70
25130,현미밥,133
25131,맑은콩나물국,232
25132,뼈없는안동찜닭,145
25133,시금치고추장무침,39
25134,꽈배기롱파이,70
25135,현미밥,222
25136,맑은콩나물국,92
25137,뼈없는안동찜닭,181
25138,시금치고추장무침,0
25139,배추겉절이,17
25140,꽈배기롱파이,70
25141,현미밥,133
25142,맑은콩나물국,92
25143,뼈없는안동찜닭,145
25144,시금치고추장무침,0
25145,꽈배기롱파이,70
25146,현미밥,133
25147,뼈없는안동찜닭,181
25148,시금치고추장무침,19
25149,꽈배기롱파이,70
25150,현미밥,177
25151,뼈없는안동찜닭,181
25152,시금치고추장무침,59
25153,배추겉절이,35
25154,꽈배기롱파이,70
25155,현미밥,133
25156,맑은콩나물국,232
25157,뼈없는안동찜닭,145
25158,시금치고추장무침,0
25159,배추겉절이,26
25160,꽈배기롱파이,70
25161,현미밥,222
25162,맑은콩나물국,46
25163,뼈없는안동찜닭,145
25164,꽈배기롱파이,70
25165,현미밥,177
25166,맑은콩나물국,0
25167,뼈없는안동찜닭,181
25168,시금치고추장무침,19
25169,꽈배기롱파이,70
25170,현미밥,222
25171,뼈없는안동찜닭,181
25172,꽈배기롱파이,70
25173,현미밥,177
25174,맑은콩나물국,232
25175,뼈없는안동찜닭,181
25176,시금치고추장무침,0
25177,꽈배기롱파이,70
25178,현미밥,66
25179,뼈없는안동찜닭,108
25180,시금치고추장무침,59
25181,꽈배기롱파이,0
25182,현미밥,222
25183,뼈없는안동찜닭,145
25184,시금치고추장무침,0
25185,꽈배기롱파이,70
25186,현미밥,222
25187,뼈없는안동찜닭,181
25188,시금치고추장무침,0
25189,꽈배기롱파이,70
25190,현미밥,222
25191,맑은콩나물국,92
25192,뼈없는안동찜닭,181
25193,시금치고추장무침,59
25194,배추겉절이,43
25195,꽈배기롱파이,70
25196,현미밥,222
25197,맑은콩나물국,0
25198,뼈없는안동찜닭,181
25199,시금치고추장무침,99
25200,배추겉절이,43
25201,꽈배기롱파이,70
25202,현미밥,88
25203,맑은콩나물국,139
25204,뼈없는안동찜닭,145
25205,시금치고추장무침,99
25206,꽈배기롱파이,140
25207,현미밥,177
25208,맑은콩나물국,232
25209,뼈없는안동찜닭,181
25210,시금치고추장무침,99
25211,꽈배기롱파이,70
25212,현미밥,222
25213,맑은콩나물국,0
25214,뼈없는안동찜닭,181
25215,시금치고추장무침,39
25216,배추겉절이,43
25217,꽈배기롱파이,70
25218,현미밥,44
25219,맑은콩나물국,0
25220,뼈없는안동찜닭,181
25221,시금치고추장무침,39
25222,꽈배기롱파이,70
25223,현미밥,133
25224,뼈없는안동찜닭,72
25225,시금치고추장무침,19
25226,꽈배기롱파이,70
25227,현미밥,88
25228,맑은콩나물국,0
25229,뼈없는안동찜닭,0
25230,시금치고추장무침,0
25231,꽈배기롱파이,70
25232,현미밥,222
25233,맑은콩나물국,232
25234,뼈없는안동찜닭,36
25235,시금치고추장무침,19
25236,꽈배기롱파이,70
25237,현미밥,44
25238,맑은콩나물국,0
25239,뼈없는안동찜닭,145
25240,꽈배기롱파이,70
25241,현미밥,88
25242,맑은콩나물국,0
25243,뼈없는안동찜닭,0
25244,시금치고추장무침,0
25245,배추겉절이,8
25246,꽈배기롱파이,70
25247,현미밥,44
25248,맑은콩나물국,0
25249,뼈없는안동찜닭,108
25250,시금치고추장무침,19
25251,배추겉절이,8
25252,꽈배기롱파이,70
25253,현미밥,0
25254,맑은콩나물국,0
25255,뼈없는안동찜닭,0
25256,시금치고추장무침,0
25257,꽈배기롱파이,70
25258,현미밥,133
25259,맑은콩나물국,0
25260,뼈없는안동찜닭,36
25261,시금치고추장무침,19
25262,꽈배기롱파이,28
25263,현미밥,177
25264,맑은콩나물국,0
25265,뼈없는안동찜닭,181
25266,배추겉절이,43
25267,꽈배기롱파이,70
25268,현미밥,88
25269,맑은콩나물국,46
25270,뼈없는안동찜닭,145
25271,시금치고추장무침,79
25272,배추겉절이,35
25273,꽈배기롱파이,70
25274,현미밥,222
25275,맑은콩나물국,232
25276,뼈없는안동찜닭,181
25277,시금치고추장무침,79
25278,배추겉절이,43
25279,꽈배기롱파이,70
25280,현미밥,177
25281,맑은콩나물국,232
25282,뼈없는안동찜닭,145
25283,시금치고추장무침,0
25284,배추겉절이,43
25285,꽈배기롱파이,70
25286,현미밥,177
25287,뼈없는안동찜닭,181
25288,배추겉절이,35
25289,꽈배기롱파이,70
25290,현미밥,66
25291,맑은콩나물국,0
25292,뼈없는안동찜닭,145
25293,시금치고추장무침,19
25294,배추겉절이,17
25295,꽈배기롱파이,70
25296,현미밥,155
25297,맑은콩나물국,232
25298,뼈없는안동찜닭,181
25299,시금치고추장무침,0
25300,꽈배기롱파이,70
25301,현미밥,133
25302,맑은콩나물국,92
25303,뼈없는안동찜닭,108
25304,시금치고추장무침,99
25305,꽈배기롱파이,70
25306,현미밥,177
25307,맑은콩나물국,0
25308,뼈없는안동찜닭,181
25309,시금치고추장무침,0
25310,꽈배기롱파이,70
25311,현미밥,88
25312,뼈없는안동찜닭,181
25313,시금치고추장무침,39
25314,꽈배기롱파이,70
25315,현미밥,222
25316,맑은콩나물국,185
25317,뼈없는안동찜닭,108
25318,시금치고추장무침,79
25319,배추겉절이,26
25320,꽈배기롱파이,70
25321,현미밥,111
25322,맑은콩나물국,92
25323,뼈없는안동찜닭,36
25324,시금치고추장무침,19
25325,배추겉절이,43
25326,꽈배기롱파이,70
25327,현미밥,222
25328,맑은콩나물국,232
25329,뼈없는안동찜닭,181
25330,시금치고추장무침,19
25331,배추겉절이,43
25332,꽈배기롱파이,70
25333,현미밥,222
25334,맑은콩나물국,232
25335,뼈없는안동찜닭,181
25336,시금치고추장무침,99
25337,배추겉절이,43
25338,꽈배기롱파이,70
25339,현미밥,177
25340,뼈없는안동찜닭,145
25341,꽈배기롱파이,70
25342,현미밥,222
25343,맑은콩나물국,232
25344,뼈없는안동찜닭,181
25345,시금치고추장무침,0
25346,꽈배기롱파이,70
25347,현미밥,222
25348,뼈없는안동찜닭,72
25349,시금치고추장무침,19
25350,배추겉절이,26
25351,꽈배기롱파이,70
25352,현미밥,222
25353,뼈없는안동찜닭,181
25354,시금치고추장무침,59
25355,꽈배기롱파이,70
25356,뼈없는안동찜닭,181
25357,꽈배기롱파이,70
25358,현미밥,133
25359,뼈없는안동찜닭,72
25360,시금치고추장무침,19
25361,꽈배기롱파이,70
25362,현미밥,222
25363,뼈없는안동찜닭,181
25364,시금치고추장무침,99
25365,꽈배기롱파이,70
25366,현미밥,222
25367,맑은콩나물국,139
25368,뼈없는안동찜닭,181
25369,시금치고추장무침,59
25370,꽈배기롱파이,70
25371,현미밥,177
25372,맑은콩나물국,139
25373,뼈없는안동찜닭,145
25374,시금치고추장무침,19
25375,꽈배기롱파이,70
25376,현미밥,222
25377,맑은콩나물국,92
25378,뼈없는안동찜닭,72
25379,시금치고추장무침,0
25380,꽈배기롱파이,70
25381,현미밥,222
25382,뼈없는안동찜닭,181
25383,시금치고추장무침,0
25384,배추겉절이,26
25385,꽈배기롱파이,70
25386,현미밥,199
25387,맑은콩나물국,0
25388,뼈없는안동찜닭,145
25389,시금치고추장무침,0
25390,꽈배기롱파이,70
25391,현미밥,177
25392,맑은콩나물국,232
25393,뼈없는안동찜닭,181
25394,시금치고추장무침,79
25395,배추겉절이,35
25396,꽈배기롱파이,70
25397,현미밥,0
25398,맑은콩나물국,0
25399,뼈없는안동찜닭,54
25400,꽈배기롱파이,70
25401,현미밥,133
25402,맑은콩나물국,0
25403,뼈없는안동찜닭,145
25404,시금치고추장무침,19
25405,배추겉절이,0
25406,꽈배기롱파이,70
25407,현미밥,222
25408,맑은콩나물국,232
25409,뼈없는안동찜닭,181
25410,시금치고추장무침,99
25411,배추겉절이,43
25412,꽈배기롱파이,70
25413,현미밥,177
25414,맑은콩나물국,232
25415,뼈없는안동찜닭,181
25416,시금치고추장무침,79
25417,배추겉절이,35
25418,꽈배기롱파이,70
25419,현미밥,177
25420,맑은콩나물국,0
25421,뼈없는안동찜닭,181
25422,시금치고추장무침,0
25423,꽈배기롱파이,70
25424,현미밥,155
25425,맑은콩나물국,232
25426,뼈없는안동찜닭,145
25427,시금치고추장무침,19
25428,꽈배기롱파이,70
25429,현미밥,133
25430,맑은콩나물국,139
25431,뼈없는안동찜닭,181
25432,시금치고추장무침,39
25433,배추겉절이,43
25434,꽈배기롱파이,70
25435,현미밥,88
25436,맑은콩나물국,92
25437,뼈없는안동찜닭,72
25438,시금치고추장무침,39
25439,배추겉절이,35
25440,꽈배기롱파이,70
25441,현미밥,177
25442,맑은콩나물국,232
25443,뼈없는안동찜닭,145
25444,시금치고추장무침,59
25445,꽈배기롱파이,70
25446,현미밥,222
25447,맑은콩나물국,232
25448,뼈없는안동찜닭,181
25449,시금치고추장무침,19
25450,꽈배기롱파이,70
25451,현미밥,133
25452,맑은콩나물국,92
25453,뼈없는안동찜닭,145
25454,시금치고추장무침,0
25455,꽈배기롱파이,70
25456,현미밥,155
25457,맑은콩나물국,185
25458,뼈없는안동찜닭,181
25459,배추겉절이,35
25460,꽈배기롱파이,70
25461,현미밥,222
25462,맑은콩나물국,232
25463,뼈없는안동찜닭,181
25464,시금치고추장무침,59
25465,꽈배기롱파이,70
25466,현미밥,222
25467,맑은콩나물국,46
25468,뼈없는안동찜닭,145
25469,시금치고추장무침,19
25470,배추겉절이,35
25471,꽈배기롱파이,70
25472,현미밥,222
25473,맑은콩나물국,232
25474,뼈없는안동찜닭,181
25475,꽈배기롱파이,70
25476,현미밥,133
25477,맑은콩나물국,92
25478,뼈없는안동찜닭,181
25479,시금치고추장무침,0
25480,꽈배기롱파이,70
25481,현미밥,88
25482,맑은콩나물국,92
25483,뼈없는안동찜닭,108
25484,시금치고추장무침,39
25485,꽈배기롱파이,70
25486,현미밥,222
25487,맑은콩나물국,92
25488,뼈없는안동찜닭,181
25489,시금치고추장무침,0
25490,배추겉절이,26
25491,꽈배기롱파이,70
25492,현미밥,88
25493,맑은콩나물국,232
25494,뼈없는안동찜닭,181
25495,시금치고추장무침,39
25496,배추겉절이,35
25497,꽈배기롱파이,70
25498,현미밥,111
25499,맑은콩나물국,232
25500,뼈없는안동찜닭,181
25501,시금치고추장무침,39
25502,배추겉절이,43
25503,꽈배기롱파이,70
25504,현미밥,222
25505,맑은콩나물국,92
25506,뼈없는안동찜닭,181
25507,시금치고추장무침,99
25508,배추겉절이,43
25509,꽈배기롱파이,70
25510,현미밥,177
25511,맑은콩나물국,232
25512,뼈없는안동찜닭,181
25513,시금치고추장무침,0
25514,꽈배기롱파이,70
25515,현미밥,88
25516,맑은콩나물국,0
25517,뼈없는안동찜닭,145
25518,시금치고추장무침,0
25519,꽈배기롱파이,70
25520,현미밥,222
25521,맑은콩나물국,232
25522,뼈없는안동찜닭,145
25523,시금치고추장무침,79
25524,배추겉절이,35
25525,꽈배기롱파이,70
25526,현미밥,177
25527,맑은콩나물국,92
25528,뼈없는안동찜닭,181
25529,시금치고추장무침,79
25530,배추겉절이,35
25531,꽈배기롱파이,70
25532,현미밥,155
25533,맑은콩나물국,139
25534,뼈없는안동찜닭,108
25535,시금치고추장무침,0
25536,꽈배기롱파이,70
25537,현미밥,177
25538,맑은콩나물국,92
25539,뼈없는안동찜닭,108
25540,시금치고추장무침,99
25541,꽈배기롱파이,70
25542,현미밥,177
25543,맑은콩나물국,139
25544,뼈없는안동찜닭,145
25545,시금치고추장무침,79
25546,꽈배기롱파이,70
25547,현미밥,177
25548,맑은콩나물국,92
25549,뼈없는안동찜닭,181
25550,시금치고추장무침,0
25551,꽈배기롱파이,70
25552,현미밥,0
25553,뼈없는안동찜닭,0
25554,시금치고추장무침,0
25555,꽈배기롱파이,70
25556,현미밥,155
25557,맑은콩나물국,46
25558,뼈없는안동찜닭,181
25559,시금치고추장무침,0
25560,배추겉절이,35
25561,꽈배기롱파이,70
25562,현미밥,177
25563,맑은콩나물국,46
25564,뼈없는안동찜닭,145
25565,시금치고추장무침,79
25566,꽈배기롱파이,70
25567,현미밥,222
25568,맑은콩나물국,0
25569,뼈없는안동찜닭,181
25570,시금치고추장무침,39
25571,배추겉절이,43
25572,꽈배기롱파이,70
25573,현미밥,177
25574,맑은콩나물국,232
25575,뼈없는안동찜닭,181
25576,시금치고추장무침,59
25577,꽈배기롱파이,70
25578,현미밥,0
25579,맑은콩나물국,46
25580,뼈없는안동찜닭,145
25581,시금치고추장무침,19
25582,꽈배기롱파이,70
25583,맑은콩나물국,0
25584,뼈없는안동찜닭,36
25585,시금치고추장무침,0
25586,배추겉절이,0
25587,꽈배기롱파이,70
25588,현미밥,222
25589,맑은콩나물국,92
25590,뼈없는안동찜닭,181
25591,시금치고추장무침,19
25592,배추겉절이,43
25593,꽈배기롱파이,70
25594,현미밥,133
25595,맑은콩나물국,185
25596,뼈없는안동찜닭,181
25597,시금치고추장무침,19
25598,꽈배기롱파이,70
25599,현미밥,177
25600,맑은콩나물국,46
25601,뼈없는안동찜닭,145
25602,시금치고추장무침,29
25603,꽈배기롱파이,70
25604,현미밥,222
25605,맑은콩나물국,46
25606,뼈없는안동찜닭,181
25607,배추겉절이,26
25608,꽈배기롱파이,70
25609,현미밥,133
25610,맑은콩나물국,232
