SE_ID,SC_GRAD_VLUE,NGST_QY
1385,햄전,12
1386,호박전,0
1387,깍두기,0
1388,배,0
1389,기장밥,84
1390,갈비탕,214
1391,햄전,0
1392,호박전,0
1393,기장밥,140
1394,갈비탕,187
1395,골뱅이무침,14
1396,햄전,20
1397,호박전,33
1398,깍두기,30
1399,배,90
1400,기장밥,70
1401,갈비탕,268
1402,골뱅이무침,0
1403,햄전,20
1404,호박전,33
1405,깍두기,25
1406,배,90
1407,기장밥,98
1408,갈비탕,214
1409,햄전,20
1410,호박전,33
1411,깍두기,15
1412,배,90
1413,기장밥,140
1414,갈비탕,227
1415,햄전,0
1416,호박전,0
1417,배,0
1418,기장밥,105
1419,갈비탕,187
1420,골뱅이무침,19
1421,햄전,6
1422,호박전,33
1423,깍두기,17
1424,배,90
1425,기장밥,126
1426,갈비탕,241
1427,골뱅이무침,14
1428,햄전,4
1429,호박전,33
1430,깍두기,0
1431,배,90
1432,기장밥,140
1433,갈비탕,241
1434,골뱅이무침,2
1435,햄전,20
1436,호박전,33
1437,깍두기,0
1438,배,90
1439,기장밥,140
1440,갈비탕,214
1441,골뱅이무침,14
1442,햄전,20
1443,호박전,33
1444,깍두기,0
1445,배,0
1446,기장밥,140
1447,갈비탕,214
1448,골뱅이무침,53
1449,햄전,20
1450,호박전,0
1451,깍두기,60
1452,배,90
1453,기장밥,14
1454,갈비탕,227
1455,햄전,0
1456,호박전,33
1457,깍두기,10
1458,배,0
1459,기장밥,140
1460,갈비탕,268
1461,골뱅이무침,19
1462,햄전,20
1463,호박전,33
1464,깍두기,10
1465,배,90
1466,기장밥,42
1467,갈비탕,134
1468,골뱅이무침,2
1469,햄전,4
1470,호박전,33
1471,깍두기,5
1472,배,0
1473,기장밥,140
1474,갈비탕,160
1475,골뱅이무침,0
1476,햄전,20
1477,호박전,33
1478,깍두기,22
1479,배,90
1480,기장밥,84
1481,갈비탕,187
1482,골뱅이무침,4
1483,햄전,20
1484,호박전,0
1485,깍두기,15
1486,배,90
1487,기장밥,126
1488,갈비탕,134
1489,골뱅이무침,4
1490,깍두기,27
1491,배,0
1492,기장밥,140
1493,갈비탕,187
1494,골뱅이무침,36
1495,햄전,20
1496,호박전,33
1497,깍두기,45
1498,배,90
1499,기장밥,126
1500,갈비탕,214
1501,골뱅이무침,0
1502,햄전,0
1503,호박전,0
1504,배,90
1505,기장밥,140
1506,갈비탕,187
1507,골뱅이무침,0
1508,햄전,0
1509,호박전,0
1510,깍두기,0
1511,배,90
1512,기장밥,140
1513,갈비탕,268
1514,골뱅이무침,34
1515,햄전,20
1516,호박전,33
1517,깍두기,37
1518,기장밥,140
1519,갈비탕,160
1520,골뱅이무침,4
1521,햄전,20
1522,호박전,0
1523,깍두기,17
1524,배,18
1525,기장밥,140
1526,갈비탕,214
1527,햄전,20
1528,호박전,0
1529,깍두기,10
1530,배,90
1531,기장밥,42
1532,갈비탕,187
1533,깍두기,25
1534,배,90
1535,기장밥,140
1536,갈비탕,241
1537,햄전,20
1538,호박전,0
1539,배,63
1540,기장밥,126
1541,갈비탕,214
1542,햄전,0
1543,호박전,33
1544,깍두기,5
1545,배,180
1546,기장밥,126
1547,갈비탕,134
1548,햄전,4
1549,호박전,0
1550,깍두기,15
1551,배,0
1552,기장밥,140
1553,갈비탕,241
1554,골뱅이무침,4
1555,햄전,6
1556,호박전,0
1557,깍두기,30
1558,배,180
1559,기장밥,140
1560,갈비탕,214
1561,골뱅이무침,4
1562,햄전,20
1563,호박전,0
1564,깍두기,25
1565,배,90
1566,기장밥,140
1567,갈비탕,227
1568,골뱅이무침,9
1569,햄전,0
1570,호박전,0
1571,깍두기,0
1572,배,90
1573,기장밥,140
1574,갈비탕,268
1575,햄전,8
1576,호박전,0
1577,깍두기,22
1578,배,90
1579,현미밥,109
1580,꼬치어묵국,112
1581,연근강정,48
1582,크래미초무침,14
1583,수제떡갈비구이,30
1584,배추김치,19
1585,사과,9
1586,현미밥,114
1587,꼬치어묵국,112
1588,연근강정,48
1589,수제떡갈비구이,60
1590,배추김치,25
1591,사과,45
1592,현미밥,114
1593,꼬치어묵국,98
1594,연근강정,48
1595,배추김치,0
1596,사과,45
1597,현미밥,114
1598,꼬치어묵국,126
1599,연근강정,48
1600,크래미초무침,3
1601,수제떡갈비구이,0
1602,배추김치,11
1603,사과,45
1604,현미밥,114
1605,꼬치어묵국,133
1606,연근강정,48
1607,크래미초무침,14
1608,수제떡갈비구이,6
1609,배추김치,14
1610,사과,0
1611,현미밥,114
1612,꼬치어묵국,126
1613,연근강정,48
1614,수제떡갈비구이,54
1615,배추김치,14
1616,현미밥,91
1617,꼬치어묵국,112
1618,연근강정,14
1619,수제떡갈비구이,60
1620,배추김치,8
1621,사과,45
1622,현미밥,114
1623,꼬치어묵국,84
1624,연근강정,48
1625,크래미초무침,10
1626,수제떡갈비구이,78
1627,배추김치,16
1628,사과,45
1629,현미밥,114
1630,꼬치어묵국,112
1631,연근강정,0
1632,수제떡갈비구이,60
1633,배추김치,56
1634,사과,45
1635,현미밥,114
1636,꼬치어묵국,98
1637,연근강정,48
1638,수제떡갈비구이,0
1639,배추김치,14
1640,사과,45
1641,현미밥,114
1642,꼬치어묵국,126
1643,연근강정,0
1644,수제떡갈비구이,42
1645,배추김치,8
1646,사과,0
1647,현미밥,114
1648,꼬치어묵국,140
1649,크래미초무침,0
1650,수제떡갈비구이,0
1651,배추김치,2
1652,사과,45
1653,현미밥,114
1654,꼬치어묵국,126
1655,연근강정,48
1656,크래미초무침,17
1657,수제떡갈비구이,60
1658,배추김치,16
1659,사과,45
1660,현미밥,57
1661,꼬치어묵국,84
1662,연근강정,0
1663,수제떡갈비구이,60
1664,배추김치,0
1665,사과,45
1666,현미밥,103
1667,꼬치어묵국,56
1668,연근강정,48
1669,크래미초무침,14
1670,수제떡갈비구이,0
1671,현미밥,114
1672,꼬치어묵국,140
1673,크래미초무침,35
1674,수제떡갈비구이,60
1675,배추김치,8
1676,사과,45
1677,현미밥,80
1678,꼬치어묵국,98
1679,연근강정,72
1680,크래미초무침,7
1681,수제떡갈비구이,36
1682,배추김치,4
1683,사과,45
1684,현미밥,45
1685,꼬치어묵국,70
1686,연근강정,0
1687,크래미초무침,14
1688,수제떡갈비구이,60
1689,배추김치,14
1690,사과,0
1691,현미밥,34
1692,꼬치어묵국,42
1693,연근강정,0
1694,크래미초무침,3
1695,수제떡갈비구이,0
1696,배추김치,30
1697,사과,22
1698,현미밥,22
1699,꼬치어묵국,42
1700,연근강정,0
1701,크래미초무침,28
1702,수제떡갈비구이,0
1703,배추김치,15
1704,사과,45
1705,현미밥,34
1706,꼬치어묵국,14
1707,연근강정,0
1708,수제떡갈비구이,0
1709,배추김치,16
1710,현미밥,114
1711,꼬치어묵국,133
1712,연근강정,24
1713,수제떡갈비구이,60
1714,배추김치,2
1715,사과,22
1716,현미밥,114
1717,꼬치어묵국,140
1718,연근강정,48
1719,크래미초무침,17
1720,수제떡갈비구이,60
1721,배추김치,22
1722,사과,45
1723,현미밥,114
1724,꼬치어묵국,126
1725,연근강정,9
1726,수제떡갈비구이,60
1727,배추김치,15
1728,사과,36
1729,현미밥,114
1730,꼬치어묵국,112
1731,연근강정,48
1732,크래미초무침,0
1733,수제떡갈비구이,0
1734,배추김치,8
1735,사과,45
1736,현미밥,114
1737,꼬치어묵국,84
1738,연근강정,24
1739,수제떡갈비구이,30
1740,배추김치,0
1741,사과,45
1742,현미밥,91
1743,꼬치어묵국,70
1744,연근강정,0
1745,크래미초무침,31
1746,수제떡갈비구이,48
1747,배추김치,8
1748,사과,0
1749,현미밥,114
1750,꼬치어묵국,140
1751,연근강정,0
1752,크래미초무침,0
1753,수제떡갈비구이,60
1754,배추김치,8
1755,사과,45
1756,현미밥,97
1757,꼬치어묵국,126
1758,연근강정,24
1759,크래미초무침,0
1760,수제떡갈비구이,96
1761,배추김치,5
1762,사과,0
1763,현미밥,114
1764,꼬치어묵국,112
1765,연근강정,0
1766,수제떡갈비구이,48
1767,배추김치,22
1768,사과,45
1769,현미밥,114
1770,꼬치어묵국,84
1771,연근강정,0
1772,크래미초무침,10
1773,수제떡갈비구이,60
1774,배추김치,14
1775,사과,0
1776,현미밥,114
1777,꼬치어묵국,140
1778,연근강정,48
1779,크래미초무침,28
1780,수제떡갈비구이,60
1781,배추김치,33
1782,사과,45
1783,현미밥,109
1784,꼬치어묵국,133
1785,사과,45
1786,현미밥,22
1787,꼬치어묵국,84
1788,연근강정,24
1789,크래미초무침,14
1790,배추김치,5
1791,사과,45
1792,현미밥,91
1793,꼬치어묵국,119
1794,크래미초무침,7
1795,수제떡갈비구이,33
1796,배추김치,25
1797,사과,22
1798,현미밥,68
1799,꼬치어묵국,126
1800,연근강정,48
1801,크래미초무침,10
1802,수제떡갈비구이,18
1803,배추김치,2
1804,사과,18
1805,현미밥,68
1806,꼬치어묵국,42
1807,연근강정,24
1808,크래미초무침,0
1809,수제떡갈비구이,30
1810,배추김치,8
1811,현미밥,114
1812,꼬치어묵국,112
1813,배추김치,0
1814,현미밥,114
1815,꼬치어묵국,112
1816,연근강정,24
1817,크래미초무침,7
1818,수제떡갈비구이,60
1819,배추김치,22
1820,사과,45
1821,현미밥,114
1822,꼬치어묵국,140
1823,연근강정,24
1824,크래미초무침,0
1825,수제떡갈비구이,18
1826,배추김치,39
1827,사과,45
1828,현미밥,91
1829,꼬치어묵국,112
1830,연근강정,96
1831,크래미초무침,14
1832,수제떡갈비구이,39
1833,배추김치,0
1834,사과,4
1835,현미밥,114
1836,꼬치어묵국,112
1837,연근강정,96
1838,크래미초무침,17
1839,수제떡갈비구이,30
1840,배추김치,5
1841,현미밥,103
1842,꼬치어묵국,126
1843,연근강정,24
1844,크래미초무침,7
1845,수제떡갈비구이,51
1846,사과,45
1847,현미밥,114
1848,꼬치어묵국,112
1849,연근강정,0
1850,크래미초무침,0
1851,수제떡갈비구이,42
1852,사과,45
1853,현미밥,114
1854,꼬치어묵국,119
1855,연근강정,0
1856,크래미초무침,7
1857,수제떡갈비구이,0
1858,배추김치,0
1859,사과,45
1860,현미밥,114
1861,꼬치어묵국,126
1862,연근강정,0
1863,수제떡갈비구이,30
1864,배추김치,0
1865,사과,22
1866,현미밥,114
1867,꼬치어묵국,112
1868,연근강정,72
1869,수제떡갈비구이,60
1870,사과,45
1871,현미밥,114
1872,꼬치어묵국,140
1873,연근강정,48
1874,크래미초무침,7
1875,수제떡갈비구이,60
1876,배추김치,23
1877,사과,45
1878,현미밥,114
1879,꼬치어묵국,126
1880,연근강정,24
1881,수제떡갈비구이,12
1882,사과,0
1883,현미밥,114
1884,꼬치어묵국,98
1885,연근강정,48
1886,수제떡갈비구이,0
1887,현미밥,114
1888,꼬치어묵국,105
1889,연근강정,24
1890,크래미초무침,0
1891,수제떡갈비구이,54
1892,배추김치,30
1893,사과,45
1894,현미밥,114
1895,꼬치어묵국,112
1896,연근강정,0
1897,수제떡갈비구이,60
1898,배추김치,25
1899,사과,45
1900,현미밥,114
1901,꼬치어묵국,140
1902,크래미초무침,35
1903,수제떡갈비구이,60
1904,배추김치,19
1905,사과,45
1906,현미밥,114
1907,꼬치어묵국,112
1908,연근강정,0
1909,크래미초무침,7
1910,수제떡갈비구이,42
1911,배추김치,5
1912,사과,45
1913,현미밥,68
1914,꼬치어묵국,98
1915,연근강정,0
1916,크래미초무침,0
1917,수제떡갈비구이,30
1918,배추김치,0
1919,사과,0
1920,현미밥,45
1921,꼬치어묵국,112
1922,연근강정,48
1923,수제떡갈비구이,60
1924,배추김치,0
1925,사과,45
1926,현미밥,114
1927,꼬치어묵국,63
1928,연근강정,0
1929,수제떡갈비구이,60
1930,사과,0
1931,현미밥,114
1932,꼬치어묵국,140
1933,연근강정,72
1934,크래미초무침,49
1935,수제떡갈비구이,60
1936,배추김치,33
1937,사과,45
1938,현미밥,114
1939,꼬치어묵국,140
1940,연근강정,48
1941,크래미초무침,49
1942,수제떡갈비구이,60
1943,배추김치,70
1944,사과,45
1945,현미밥,109
1946,꼬치어묵국,133
1947,크래미초무침,35
1948,사과,22
1949,현미밥,91
1950,꼬치어묵국,112
1951,연근강정,0
1952,크래미초무침,7
1953,수제떡갈비구이,60
1954,배추김치,25
1955,사과,0
1956,현미밥,91
1957,꼬치어묵국,84
1958,연근강정,0
1959,크래미초무침,7
1960,수제떡갈비구이,60
1961,배추김치,8
1962,사과,45
1963,현미밥,114
1964,꼬치어묵국,70
1965,연근강정,48
1966,크래미초무침,70
1967,수제떡갈비구이,60
1968,배추김치,2
1969,사과,45
1970,현미밥,114
1971,꼬치어묵국,105
1972,연근강정,48
1973,크래미초무침,42
1974,수제떡갈비구이,18
1975,배추김치,11
1976,사과,45
1977,현미밥,114
1978,꼬치어묵국,126
1979,크래미초무침,17
1980,수제떡갈비구이,60
1981,배추김치,5
1982,사과,45
1983,현미밥,109
1984,꼬치어묵국,70
1985,연근강정,0
1986,크래미초무침,14
1987,수제떡갈비구이,30
1988,사과,22
1989,현미밥,57
1990,꼬치어묵국,112
1991,연근강정,48
1992,크래미초무침,42
1993,수제떡갈비구이,60
1994,배추김치,28
1995,사과,45
1996,현미밥,114
1997,꼬치어묵국,140
1998,연근강정,48
1999,크래미초무침,70
2000,수제떡갈비구이,60
2001,배추김치,19
2002,치킨마요덮밥,25
2003,근대된장국,46
2004,깍두기,31
2005,토마토샐러드,0
2006,송편,42
2007,치킨마요덮밥,88
2008,근대된장국,20
2009,깍두기,31
2010,토마토샐러드,43
2011,송편,42
2012,치킨마요덮밥,113
2013,근대된장국,36
2014,깍두기,31
2015,토마토샐러드,0
2016,송편,42
2017,치킨마요덮밥,101
2018,근대된장국,41
2019,깍두기,0
2020,토마토샐러드,0
2021,송편,42
2022,치킨마요덮밥,126
2023,근대된장국,20
2024,깍두기,35
2025,토마토샐러드,108
2026,송편,42
2027,치킨마요덮밥,25
2028,근대된장국,10
2029,깍두기,35
2030,토마토샐러드,108
2031,송편,21
2032,치킨마요덮밥,126
2033,근대된장국,51
2034,깍두기,35
2035,토마토샐러드,21
2036,송편,0
2037,치킨마요덮밥,0
2038,근대된장국,20
2039,깍두기,35
2040,토마토샐러드,75
2041,송편,21
2042,치킨마요덮밥,113
2043,근대된장국,51
2044,깍두기,35
2045,토마토샐러드,86
2046,송편,42
2047,치킨마요덮밥,126
2048,근대된장국,15
2049,깍두기,0
2050,토마토샐러드,0
2051,송편,21
2052,치킨마요덮밥,126
2053,근대된장국,15
2054,깍두기,35
2055,토마토샐러드,108
2056,송편,42
2057,치킨마요덮밥,113
2058,근대된장국,10
2059,깍두기,14
2060,토마토샐러드,21
2061,송편,42
2062,치킨마요덮밥,126
2063,근대된장국,10
2064,깍두기,0
2065,토마토샐러드,86
2066,송편,42
2067,치킨마요덮밥,101
2068,근대된장국,15
2069,깍두기,7
2070,토마토샐러드,86
2071,송편,42
2072,치킨마요덮밥,126
2073,근대된장국,30
2074,깍두기,35
2075,토마토샐러드,108
2076,송편,21
2077,치킨마요덮밥,126
2078,근대된장국,15
2079,깍두기,28
2080,토마토샐러드,0
2081,송편,21
2082,치킨마요덮밥,126
2083,근대된장국,5
2084,깍두기,0
2085,토마토샐러드,0
2086,송편,21
2087,치킨마요덮밥,126
2088,근대된장국,20
2089,깍두기,0
2090,송편,21
2091,치킨마요덮밥,101
2092,근대된장국,20
2093,깍두기,0
2094,송편,42
2095,치킨마요덮밥,126
2096,근대된장국,36
2097,토마토샐러드,0
2098,치킨마요덮밥,50
2099,근대된장국,25
2100,깍두기,7
2101,토마토샐러드,108
2102,송편,42
2103,치킨마요덮밥,126
2104,근대된장국,5
2105,깍두기,0
2106,토마토샐러드,75
2107,송편,42
2108,치킨마요덮밥,126
2109,깍두기,0
2110,토마토샐러드,21
2111,송편,0
2112,치킨마요덮밥,50
2113,근대된장국,10
2114,깍두기,0
2115,송편,21
2116,치킨마요덮밥,126
2117,깍두기,35
2118,송편,42
2119,치킨마요덮밥,0
2120,근대된장국,0
2121,깍두기,0
2122,치킨마요덮밥,88
2123,근대된장국,10
2124,깍두기,0
2125,토마토샐러드,0
2126,송편,0
2127,치킨마요덮밥,50
2128,근대된장국,0
2129,깍두기,0
2130,송편,0
2131,치킨마요덮밥,37
2132,근대된장국,15
2133,송편,42
2134,치킨마요덮밥,50
2135,근대된장국,20
2136,깍두기,17
2137,송편,42
2138,치킨마요덮밥,88
2139,깍두기,0
2140,토마토샐러드,86
2141,송편,21
2142,치킨마요덮밥,101
2143,깍두기,7
2144,토마토샐러드,0
2145,송편,0
2146,치킨마요덮밥,126
2147,근대된장국,15
2148,깍두기,0
2149,토마토샐러드,108
2150,송편,42
2151,치킨마요덮밥,88
2152,근대된장국,10
2153,깍두기,0
2154,토마토샐러드,0
2155,송편,0
2156,치킨마요덮밥,126
2157,근대된장국,10
2158,깍두기,0
2159,토마토샐러드,0
2160,송편,42
2161,치킨마요덮밥,126
2162,근대된장국,15
2163,깍두기,0
2164,토마토샐러드,108
2165,송편,42
2166,치킨마요덮밥,126
2167,근대된장국,51
2168,깍두기,35
2169,토마토샐러드,108
2170,송편,42
2171,치킨마요덮밥,126
2172,근대된장국,0
2173,깍두기,28
2174,토마토샐러드,0
2175,송편,42
2176,치킨마요덮밥,126
2177,근대된장국,36
2178,깍두기,35
2179,토마토샐러드,108
2180,송편,42
2181,치킨마요덮밥,101
2182,근대된장국,10
2183,깍두기,0
2184,토마토샐러드,0
2185,송편,21
2186,치킨마요덮밥,126
2187,근대된장국,10
2188,깍두기,0
2189,토마토샐러드,108
2190,송편,42
2191,치킨마요덮밥,126
2192,근대된장국,51
2193,깍두기,35
2194,치킨마요덮밥,126
2195,근대된장국,36
2196,깍두기,35
2197,송편,42
2198,치킨마요덮밥,126
2199,근대된장국,51
2200,깍두기,35
2201,토마토샐러드,108
2202,송편,42
2203,치킨마요덮밥,113
2204,근대된장국,10
2205,깍두기,35
2206,토마토샐러드,97
2207,송편,42
2208,치킨마요덮밥,126
2209,근대된장국,51
2210,깍두기,35
2211,토마토샐러드,108
2212,송편,42
2213,치킨마요덮밥,25
2214,근대된장국,20
2215,깍두기,7
2216,토마토샐러드,97
2217,송편,21
2218,치킨마요덮밥,126
2219,근대된장국,51
2220,깍두기,35
2221,토마토샐러드,21
2222,송편,42
2223,치킨마요덮밥,126
2224,근대된장국,10
2225,깍두기,10
2226,토마토샐러드,97
2227,송편,42
2228,흑미밥,100
2229,들깨무채국,70
2230,달걀말이,40
2231,배추김치,20
2232,생망고,24
2233,흑미밥,100
2234,들깨무채국,70
2235,주꾸미치즈떡볶음,30
2236,달걀말이,40
2237,배추김치,20
2238,생망고,24
2239,흑미밥,70
2240,들깨무채국,30
2241,주꾸미치즈떡볶음,18
2242,달걀말이,20
2243,배추김치,10
2244,생망고,24
2245,흑미밥,100
2246,들깨무채국,50
2247,주꾸미치즈떡볶음,12
2248,달걀말이,40
2249,배추김치,20
2250,생망고,24
2251,흑미밥,100
2252,들깨무채국,30
2253,주꾸미치즈떡볶음,42
2254,달걀말이,28
2255,배추김치,0
2256,생망고,24
2257,흑미밥,100
2258,들깨무채국,50
2259,주꾸미치즈떡볶음,24
2260,달걀말이,40
2261,배추김치,20
2262,생망고,0
2263,흑미밥,70
2264,들깨무채국,40
2265,주꾸미치즈떡볶음,42
2266,달걀말이,40
2267,배추김치,8
2268,생망고,12
2269,흑미밥,50
2270,들깨무채국,70
2271,주꾸미치즈떡볶음,24
2272,달걀말이,40
2273,배추김치,10
2274,생망고,4
2275,흑미밥,100
2276,들깨무채국,50
2277,주꾸미치즈떡볶음,24
2278,달걀말이,40
2279,배추김치,20
2280,생망고,24
2281,흑미밥,70
2282,들깨무채국,100
2283,주꾸미치즈떡볶음,30
2284,달걀말이,40
2285,생망고,24
2286,흑미밥,100
2287,들깨무채국,80
2288,주꾸미치즈떡볶음,18
2289,달걀말이,40
2290,배추김치,6
2291,생망고,24
2292,흑미밥,20
2293,주꾸미치즈떡볶음,12
2294,달걀말이,40
2295,배추김치,0
2296,생망고,24
2297,흑미밥,90
2298,들깨무채국,30
2299,주꾸미치즈떡볶음,0
2300,달걀말이,0
2301,배추김치,0
2302,흑미밥,100
2303,주꾸미치즈떡볶음,48
2304,달걀말이,40
2305,배추김치,20
2306,생망고,24
2307,흑미밥,100
2308,주꾸미치즈떡볶음,60
2309,달걀말이,40
2310,배추김치,20
2311,생망고,24
2312,흑미밥,100
2313,들깨무채국,100
2314,주꾸미치즈떡볶음,60
2315,달걀말이,40
2316,배추김치,20
2317,생망고,24
2318,흑미밥,30
2319,들깨무채국,40
2320,달걀말이,40
2321,흑미밥,70
2322,주꾸미치즈떡볶음,18
2323,달걀말이,0
2324,배추김치,0
2325,생망고,24
2326,흑미밥,100
2327,주꾸미치즈떡볶음,12
2328,달걀말이,40
2329,배추김치,0
2330,생망고,0
2331,흑미밥,100
2332,들깨무채국,20
2333,주꾸미치즈떡볶음,24
2334,달걀말이,40
2335,배추김치,0
2336,생망고,24
2337,흑미밥,100
2338,들깨무채국,40
2339,주꾸미치즈떡볶음,24
2340,달걀말이,40
2341,배추김치,20
2342,생망고,4
2343,흑미밥,70
2344,주꾸미치즈떡볶음,12
2345,달걀말이,40
2346,배추김치,0
2347,생망고,19
2348,흑미밥,100
2349,들깨무채국,50
2350,주꾸미치즈떡볶음,18
2351,달걀말이,40
2352,배추김치,0
2353,생망고,24
2354,흑미밥,100
2355,들깨무채국,80
2356,주꾸미치즈떡볶음,48
2357,달걀말이,40
2358,배추김치,0
2359,생망고,24
2360,흑미밥,40
2361,들깨무채국,40
2362,주꾸미치즈떡볶음,24
2363,달걀말이,40
2364,배추김치,0
2365,생망고,24
2366,흑미밥,100
2367,들깨무채국,30
2368,주꾸미치즈떡볶음,48
2369,달걀말이,12
2370,배추김치,20
2371,생망고,0
2372,흑미밥,100
2373,들깨무채국,50
2374,주꾸미치즈떡볶음,30
2375,달걀말이,40
2376,배추김치,16
2377,생망고,12
2378,흑미밥,100
2379,들깨무채국,40
2380,주꾸미치즈떡볶음,24
2381,달걀말이,40
2382,배추김치,20
2383,생망고,24
2384,흑미밥,100
2385,들깨무채국,30
2386,주꾸미치즈떡볶음,12
2387,달걀말이,40
2388,배추김치,20
2389,생망고,24
2390,흑미밥,100
2391,들깨무채국,100
2392,주꾸미치즈떡볶음,12
2393,달걀말이,40
2394,배추김치,0
2395,생망고,0
2396,흑미밥,80
2397,들깨무채국,50
2398,주꾸미치즈떡볶음,48
2399,달걀말이,40
2400,배추김치,20
2401,생망고,24
2402,흑미밥,100
2403,들깨무채국,50
2404,주꾸미치즈떡볶음,12
2405,달걀말이,40
2406,배추김치,20
2407,생망고,24
2408,흑미밥,100
2409,들깨무채국,80
2410,주꾸미치즈떡볶음,12
2411,달걀말이,40
2412,배추김치,0
2413,생망고,0
2414,흑미밥,100
2415,들깨무채국,70
2416,주꾸미치즈떡볶음,0
2417,달걀말이,36
2418,배추김치,20
2419,생망고,24
2420,흑미밥,100
2421,들깨무채국,100
2422,주꾸미치즈떡볶음,60
2423,달걀말이,40
2424,배추김치,20
2425,생망고,24
2426,흑미밥,100
2427,주꾸미치즈떡볶음,60
2428,달걀말이,40
2429,흑미밥,100
2430,들깨무채국,40
2431,주꾸미치즈떡볶음,48
2432,달걀말이,40
2433,배추김치,20
2434,생망고,24
2435,흑미밥,100
2436,들깨무채국,100
2437,주꾸미치즈떡볶음,60
2438,달걀말이,40
2439,배추김치,20
2440,생망고,24
2441,흑미밥,40
2442,들깨무채국,70
2443,주꾸미치즈떡볶음,0
2444,달걀말이,40
2445,배추김치,0
2446,생망고,24
2447,흑미밥,100
2448,들깨무채국,100
2449,주꾸미치즈떡볶음,12
2450,달걀말이,40
2451,배추김치,20
2452,생망고,4
2453,흑미밥,100
2454,들깨무채국,100
2455,주꾸미치즈떡볶음,60
2456,달걀말이,40
2457,배추김치,20
2458,생망고,24
2459,흑미밥,100
2460,들깨무채국,30
2461,주꾸미치즈떡볶음,12
2462,달걀말이,40
2463,배추김치,0
2464,생망고,24
2465,흑미밥,100
2466,들깨무채국,90
2467,주꾸미치즈떡볶음,12
2468,달걀말이,40
2469,배추김치,0
2470,생망고,24
2471,흑미밥,100
2472,들깨무채국,30
2473,주꾸미치즈떡볶음,12
2474,달걀말이,0
2475,배추김치,4
2476,생망고,0
2477,흑미밥,100
2478,들깨무채국,20
2479,주꾸미치즈떡볶음,0
2480,달걀말이,40
2481,배추김치,20
2482,생망고,24
2483,흑미밥,100
2484,들깨무채국,100
2485,주꾸미치즈떡볶음,54
2486,달걀말이,40
2487,배추김치,20
2488,생망고,24
2489,흑미밥,100
2490,들깨무채국,50
2491,주꾸미치즈떡볶음,42
2492,달걀말이,40
2493,배추김치,0
2494,생망고,24
2495,흑미밥,100
2496,들깨무채국,70
2497,주꾸미치즈떡볶음,24
2498,달걀말이,40
2499,배추김치,18
2500,생망고,24
2501,흑미밥,100
2502,들깨무채국,90
2503,주꾸미치즈떡볶음,42
2504,달걀말이,40
2505,배추김치,20
2506,생망고,24
2507,흑미밥,70
2508,들깨무채국,30
2509,주꾸미치즈떡볶음,48
2510,달걀말이,40
2511,배추김치,0
2512,생망고,24
2513,흑미밥,70
2514,들깨무채국,30
2515,주꾸미치즈떡볶음,0
2516,달걀말이,0
2517,배추김치,0
2518,흑미밥,100
2519,들깨무채국,20
2520,주꾸미치즈떡볶음,48
2521,달걀말이,40
2522,배추김치,0
2523,생망고,24
2524,흑미밥,20
2525,들깨무채국,20
2526,주꾸미치즈떡볶음,12
2527,달걀말이,0
2528,배추김치,0
2529,생망고,24
2530,흑미밥,30
2531,들깨무채국,30
2532,주꾸미치즈떡볶음,24
2533,달걀말이,40
2534,배추김치,0
2535,생망고,24
2536,흑미밥,100
2537,들깨무채국,20
2538,주꾸미치즈떡볶음,0
2539,달걀말이,40
2540,배추김치,0
2541,생망고,24
2542,흑미밥,20
2543,들깨무채국,20
2544,주꾸미치즈떡볶음,18
2545,달걀말이,28
2546,배추김치,0
2547,생망고,24
2548,흑미밥,30
2549,들깨무채국,40
2550,주꾸미치즈떡볶음,24
2551,달걀말이,40
2552,배추김치,0
2553,생망고,24
2554,흑미밥,20
2555,들깨무채국,20
2556,주꾸미치즈떡볶음,12
2557,달걀말이,32
2558,배추김치,0
2559,생망고,24
2560,흑미밥,100
2561,들깨무채국,40
2562,주꾸미치즈떡볶음,60
2563,달걀말이,40
2564,배추김치,16
2565,생망고,24
2566,흑미밥,100
2567,들깨무채국,30
2568,주꾸미치즈떡볶음,30
2569,달걀말이,40
2570,배추김치,0
2571,생망고,24
2572,흑미밥,70
2573,들깨무채국,40
2574,주꾸미치즈떡볶음,0
2575,달걀말이,40
2576,배추김치,2
2577,생망고,24
2578,흑미밥,100
2579,들깨무채국,50
2580,주꾸미치즈떡볶음,30
2581,달걀말이,40
2582,배추김치,0
2583,생망고,24
2584,흑미밥,70
2585,들깨무채국,30
2586,주꾸미치즈떡볶음,24
2587,달걀말이,40
2588,배추김치,0
2589,생망고,24
2590,흑미밥,30
2591,들깨무채국,40
2592,주꾸미치즈떡볶음,42
2593,달걀말이,8
2594,배추김치,4
2595,생망고,24
2596,흑미밥,100
2597,주꾸미치즈떡볶음,30
2598,달걀말이,40
2599,배추김치,0
2600,생망고,24
2601,흑미밥,80
2602,들깨무채국,40
2603,주꾸미치즈떡볶음,24
2604,달걀말이,36
2605,배추김치,0
2606,생망고,0
2607,흑미밥,40
2608,들깨무채국,40
2609,주꾸미치즈떡볶음,48
2610,달걀말이,0
2611,배추김치,14
2612,생망고,0
2613,흑미밥,20
2614,들깨무채국,30
2615,주꾸미치즈떡볶음,48
2616,달걀말이,0
2617,배추김치,0
2618,생망고,24
2619,흑미밥,70
2620,들깨무채국,30
